vendor,price,category,name,vendor rating
Lamaie666,6 USD,Hacking,Layer7 (Website) DDoS Script,5
Softsis,6.5 USD,Hacking,ICG Auto Exploiter BoT,4.7
Softsis,6.5 USD,Hacking,HACK ANYONES MOBILE # GAIN FULL ACCESS # GOVERNMENT USES FOR INVESTIGA...,4.7
MAKEKOTA,250 CAD,Hacking,SCAMPAGE: HSBC BANK (BUY 1 GET 1 HALF PRICE),5
Kaptein,200 USD,Hacking,"100 Hacked Websites with more than 1 Million DL/ID scans, Tax returns,...",4.6
rugbykonix,30 USD,Hacking,"IPTV Checker (mac address, USERPASS, M3U)",4.9
g3cko,3 USD,Hacking,177192 (Email-Pass) Combo List,5
TheDangerousTomato,19.99 USD,Hacking,The Pishing Guide (Mak$10k/month),5
Softsis,12.5 USD,Hacking,Crypto Coin Clipboard Hijacker # Steal Unlimited Crypto Silently,4.7
MAKEKOTA,100 USD,Hacking,TUTORIAL: HOW TO SEND UNLIMITED EMAIL AT LOW COST,5
kudz3,7.99 USD,Hacking,BTC Clipper | BTC Stealer | BTC Grabber Builder 2.0,4.5
ronaldo200,5 GBP,Hacking,fresh uk leads for spamming *HQ* UK £5 per k,5
Kaptein,5 USD,Hacking,"OSINT Ultimate pack with databases, Tools and more!",4.6
kudz3,25 USD,Hacking,Phishing Pack /Templates + Guide/ 2023,4.5
Softsis,16.5 USD,Hacking,Prynt Stealer 2022 # Extensive stealing capabilities,4.7
Softsis,16.5 USD,Hacking,Bitcoin wallet cracker # Automated Bitcoin wallet generator,4.7
TheDangerousTomato,5.99 USD,Hacking,Android Mega RAT Pack,5
TheDangerousTomato,49.99 USD,Hacking,Acunetix Premium Web Scanner,5
Softsis,16.5 USD,Hacking,MarsStealer v8 # dangerous malware that silently steals cryptocurrency,4.7
kudz3,3 USD,Hacking,Find any people you are looking for,4.5
MrSoSa,20 USD,Hacking,BOTNET LOGS CHOOSE YOU COUNTRY !,4.8
kudz3,15 USD,Hacking,DDOS ANYTHING {EASY ASF},4.5
socialaccountmaster,7 USD,Hacking,Telegram Group/Channel VIEWS x1000 LAST 100 POSTS quick delivery cheap...,5
Softsis,8.5 USD,Hacking,BTC stealer | Bitcoin Stealer | Bitcoin Clipper,4.7
TheDangerousTomato,4.99 USD,Hacking,"Tor, Whonix, Tails, Kai, Android",5
kudz3,20 USD,Hacking,Twitter Data Breach FULL 5.4 Million Emails,4.5
kudz3,500 USD,Hacking,Making Custom Any Phishing Page 🥷,4.5
nostradamus,15 USD,Hacking,Twitch View/Subs Bot | Working,4.8
TheDangerousTomato,4.99 USD,Hacking,Excel Macros Cookbook (Reloaded),5
TheDangerousTomato,3.99 USD,Hacking,Ultimate Dorking Guide,5
topvendor,11 USD,Hacking,Tenorshare License Keys - Iphone Android Windows iOS ReiBoot 4Ukey ica...,0
MAKEKOTA,200 USD,Hacking,TUTORIAL: HOW TO HOST A SCAMPAGE TO SPAM,5
socialaccountmaster,42.5 USD,Hacking,instagram genuine real followers x10000 quick delivery cheap lifetime...,5
EUCarder,17 USD,Hacking,Loki 2.0 Botnet,4.7
ronaldo200,50 USD,Hacking,FUD PAYLOAD android all version (Method),5
TheWizard,10 USD,Hacking,A Professional Telegram Account Hacker for Hire,5
kudz3,10 USD,Hacking,Best Password Stealer RedLine 2022 VERSION,4.5
MAKEKOTA,250 CAD,Hacking,SCAMPAGE: BMO (BUY 1 GET 1 HALF PRICE),5
socialaccountmaster,5 USD,Hacking,instagram genuine real followers x1000 quick delivery cheap lifetime w...,5
heartkidnapper,1.1 USD,Hacking,How to Hack MSN Hotmail Account Password,4.7
Kaptein,45 USD,Hacking,e-Commerce Webshop with Payment Processor! Instant Delivery!,4.6
EUCarder,19 USD,Hacking,The Ultimate Blackmail Bitcoin Ransomwares (Source Codes),4.7
kudz3,30 USD,Hacking,🖼️ NFT Stealer / ETH Stealer / Drainer Template / ETH Drainer / NFT Dr...,4.5
MAKEKOTA,300 CAD,Hacking,SCAMPAGE: INTERACT WITH MANY BANKS (BUY 1 GET 1 HALF PRICE),5
Softsis,6.85 USD,Hacking,Trillium Security MultiSploit Tool v6.5.21 Full,4.7
TheDangerousTomato,4.99 USD,Hacking,SQL Injection Encyclopedic,5
Softsis,16.5 USD,Hacking,CUTLET MAKER ATM MALWARE # CRACK ATMS IN AS FAST AS 60 SECONDS,4.7
kudz3,5 USD,Hacking,[ALL IN ONE ] Hacking Tool,4.5
socialaccountmaster,2 USD,Hacking,instagram followers x1000 quick delivery cheap lifetime warranty,5
MAKEKOTA,250 USD,Hacking,SCAMPAGE: CIBC WITH NEW LOGO PAGE (BUY 1 GET 1 HALF PRICE),5
TheDangerousTomato,24.99 USD,Hacking,Red LineStealer (Ultimate Software),5
g3cko,2.08 USD,Hacking,Ultimate Hacking Toolz Collection,5
socialaccountmaster,18 USD,Hacking,instagram followers x10000 quick delivery cheap lifetime warranty,5
Kaptein,300 USD,Hacking,"6200 x UK Fullz with NiN, DoB, Sort, Account - Database (2022)",4.6
g3cko,10 USD,Hacking,652K (Email-Pass) Combo List,5
kudz3,4 USD,Hacking,Sendblaster: Mass email software,4.5
TheFreelancer,20 USD,Hacking,Guide to RDP cracking,4.8
MAKEKOTA,250 CAD,Hacking,SCAMPAGE: RBC (BUY 1 GET 1 HALF PRICE),5
TheDangerousTomato,19.99 USD,Hacking,The Spamming Guide (Make $10k/month),5
Kaptein,15 USD,Hacking,"Business FullZ (SSN,DL, DoB, ACC,RT,EIN, Business info and financial i...",4.6
socialaccountmaster,2 USD,Hacking,instagram views x1000 quick delivery cheap lifetime warranty,5
kudz3,5 USD,Hacking,LAST VERSION OF Silent XMR Miner!,4.5
TheWizard,10 USD,Hacking,Upgrade Your College Exam Results,5
g3cko,10 USD,Hacking,Hacking Tools 2021,5
procarder2,10 USD,Hacking,Bitcoin wallet cracker,5
socialaccountmaster,100 USD,Hacking,instagram genuine real followers x25000 quick delivery cheap lifetime...,5
HarleyQuinn,9.99 USD,Hacking,"Learn Cracking-Hacking Wifi Passwords Keys WEP, WPA, WPA2 - Updated by...",5
kudz3,30 USD,Hacking,FAKE BITCOIN TRANSACTION,4.5
heartkidnapper,1.1 USD,Hacking,How to Send Fake Emails Using CMD (SMTP Server),4.7
TheWizard,10 USD,Hacking,You Can Hire a Professional Hacking Service,5
madrid,8 USD,Hacking,Bitcoin Stealer With Address Generator,4.1
MAKEKOTA,250 CAD,Hacking,SCAMPAGE: TD BANK (BUY 1 GET 1 HALF PRICE),5
topvendor,13 USD,Hacking,DLC Boot 2019 V3.6 WinPE ISO Full Versatile Boot Disc,0
TheFreelancer,100 USD,Hacking,Malware Installs,4.8
heartkidnapper,1.1 USD,Hacking,How to Root on Server Easy way!,4.7
TheWizard,10 USD,Hacking,Professional Website Hacker for Hire,5
Softsis,8.5 USD,Hacking,Shinobu Clipper # Crypto Currency stealer,4.7
rugbykonix,5 USD,Hacking,Adam Armstrong - How to make your woman do anything in bed - Value 100...,4.9
yoshisteam,1 USD,Hacking,HOW TO CONVERT AND IMPORT COOCKIES,4.9
TheDangerousTomato,2.99 USD,Hacking,Dark Art of Anonimity,5
therealdeal,5500 USD,Hacking,LOCALBITCOIN EXPLOITS 2022,5
yoshisteam,40 USD,Hacking,Mobile Network Hacking IP Edition 2 40$,4.9
EUCarder,17 USD,Hacking,Bugtroid - Android MEGA TOOLS PACK,4.7
TheDangerousTomato,2.99 USD,Hacking,Twitch Rich Complex,5
yoshisteam,30 USD,Hacking,Professional Assembly Language 30$,4.9
yoshisteam,20 USD,Hacking,OWASP Testing Guide 4.0 20$,4.9
kudz3,20 USD,Hacking,MAIL SPAMMING SOFTWARES PACK,4.5
yoshisteam,45 USD,Hacking,CEH Prep Guide 45$,4.9
Softsis,18.5 USD,Hacking,Redline Stealer 2022 # Lifetime Activation # Video Tutorial,4.7
yoshisteam,25 USD,Hacking,Blue Team Field Manual 25$,4.9
socialaccountmaster,22.5 USD,Hacking,instagram genuine real followers x5000 quick delivery cheap lifetime w...,5
TheWizard,10 USD,Hacking,A Professional Facebook Hacker for Hire,5
yoshisteam,25 USD,Hacking,Complete Guide to Shodan 25$,4.9
yoshisteam,25 USD,Hacking,Surverting the windows kernel 25$,4.9
socialaccountmaster,5 USD,Hacking,Facebook Post likes x1000 quick delivery cheap lifetime warranty,5
HarleyQuinn,3 USD,Hacking,How To Make A Phishing Website -Updated by Harleyquinn,5
yoshisteam,30 USD,Hacking,Gray HAT Hacking 30$,4.9
kudz3,35 USD,Hacking,Apple.com Phishing Page 🥷,4.5
Softsis,8.5 USD,Hacking,BIG EXPLOIT COLLECTION IN DARKNET,4.7
topvendor,180 USD,Hacking,Lokibot 1.8 Botnet,0
yoshisteam,20 USD,Hacking,Antivirus Hackers Handbook 20$,4.9
yoshisteam,40 USD,Hacking,SCTP Scan & SIGTRAIN Resarch paper 40$,4.9
yoshisteam,30 USD,Hacking,Basic Security Testing With Kali Linux 2 30$,4.9
socialaccountmaster,6 USD,Hacking,Telegram Group/Channel Subscibers x1000 quick delivery cheap lifetime...,5
TheDangerousTomato,149.99 USD,Hacking,Ransomware Full Server Setup,5
yoshisteam,30 USD,Hacking,The Hacker Play Book 2 30$,4.9
yoshisteam,10 USD,Hacking,ETHICAL HACKING COURSE FULL VIDEOS,4.9
trusteelucky,9.99 USD,Hacking,Wifi Password Auto Hack Soft With Tutorial- Works! + 1 USA CC EXTRA FR...,4.9
TheWizard,10 USD,Hacking,You Can Hire a Professional Hacking Service,5
MAKEKOTA,50 USD,Hacking,TUTORIAL: HOW TO GENERATE EMAIL LIST TO SPAM,5
g3cko,1.98 USD,Hacking,Wifi password auto hack soft with tutorial- works!,5
yoshisteam,20 USD,Hacking,The Open Source Security Testing Methodology Manual 20$,4.9
heartkidnapper,1.1 USD,Hacking,How to Get Unlimited Free Trials Using a “Real” Fake Credit Card Numbe...,4.7
kudz3,3.99 USD,Hacking,HACK ANY INFLUENCER INSTAGRAM {MEtHOD},4.5
yoshisteam,25 USD,Hacking,The Hacker Play Book 3 25$,4.9
kudz3,30 USD,Hacking,Shapeshift.com Phishing Page 🥷,4.5
yoshisteam,25 USD,Hacking,Black Hat Python 25$,4.9
yoshisteam,10 USD,Hacking,Bypassing Web Application 10$,4.9
yoshisteam,15 USD,Hacking,Python Web Penetration Testing 15$,4.9
yoshisteam,25 USD,Hacking,How Linux Works 25$,4.9
TheWizard,10 USD,Hacking,Hire a Hacker to Delete Your Criminal Record,5
g3cko,5 USD,Hacking,117416 (Email-Pass) Premium Combo List,5
yoshisteam,5 USD,Hacking,EMAIL BASES 500 PIECES generated,4.9
yoshisteam,25 USD,Hacking,Learning Linux Binary Analysis 25$,4.9
Daksowl,24 USD,Hacking,HACKYOURSELF FIRST AND FIND ANY COMPANY SMTP SERVER||,5
HarleyQuinn,25 USD,Hacking,"10.5GB Super Massive Hack Pack: Rats, Keylogger, Cracks, more! Never s...",5
kudz3,9.99 USD,Hacking,Phoenix Keylogger,4.5
kudz3,2 USD,Hacking,Cracking tools megapack,4.5
yoshisteam,2.5 USD,Hacking,LET'S TALK ABOUT SECURITY .TXT,4.9
g3cko,20.81 USD,Hacking,Text Utils - hack and get any web database !,5
yoshisteam,1 USD,Hacking,DISCUSSION OPSEC .TXT BY BEST MINDED SECURITY FORENSIC,4.9
yoshisteam,1 USD,Hacking,YASOU VPS GUIDE,4.9
socialaccountmaster,80 USD,Hacking,instagram likes x50000 quick delivery cheap lifetime warranty,5
socialaccountmaster,42 USD,Hacking,instagram likes x25000 quick delivery cheap lifetime warranty,5
socialaccountmaster,42 USD,Hacking,instagram views x25000 quick delivery cheap lifetime warranty,5
socialaccountmaster,80 USD,Hacking,instagram followers x50000 quick delivery cheap lifetime warranty,5
yoshisteam,30 USD,Hacking,Android Hackers Handbook 30$,4.9
yoshisteam,40 USD,Hacking,Locating Mobile Phones using Signalling System #7 40$,4.9
Kaptein,5 USD,Hacking,SBA Method 2022 - Cashout Large Amounts! Instant delivery,4.6
HarleyQuinn,5 USD,Hacking,Bitcoin Stealer-Clipper DETECTOR - Stay Safe - CHECK YOUR SECURITY! 20...,5
napoleonbonapart,40 USD,Hacking,PASSWORD PRO CHEAP PRİCE!,4.2
yoshisteam,25 USD,Hacking,Linux Kernel Development 25$,4.9
yoshisteam,10 USD,Hacking,PENTESTER ACADEMY 22 COURSES FULL VIDEOS,4.9
yoshisteam,50 USD,Hacking,Certified Information Systems Security 50$,4.9
Softsis,4.95 USD,Hacking,CRYPTO RIPPER + REFUD PACK,4.7
socialaccountmaster,10 USD,Hacking,Facebook Page likes x1000 quick delivery cheap lifetime warranty,5
socialaccountmaster,18 USD,Hacking,instagram likes x10000 quick delivery cheap lifetime warranty,5
HAZZY,75 GBP,Forgeries/Counterfeits,1:1 Replica Prada Bucket Hat,4.8
kudz3,5.99 USD,Forgeries/Counterfeits,ELK Energy Electricity Canada Utility Bills psd template,4.5
HAZZY,75 GBP,Forgeries/Counterfeits,1:1 Replica Gucci GG canvas baseball hat,4.8
Softsis,6.5 USD,Forgeries/Counterfeits,Italy Driving Licence PSD+CDR Template,4.7
Softsis,6.5 USD,Forgeries/Counterfeits,OHIO Driving Licence PSD Template,4.7
HAZZY,250 GBP,Forgeries/Counterfeits,1:1 Replica CHRISTIAN LOUBOUTIN Spikes (HIGH TOPS),4.8
MAKEKOTA,100 USD,Forgeries/Counterfeits,TEMPLATE-ONTARIO OLD DL .PSD FILES,5
islandboys,220 USD,Forgeries/Counterfeits,25x20 Fake USA $20's [Pass Pen Test] 2023!!!,4.5
MAKEKOTA,300 USD,Forgeries/Counterfeits,PRINTING SERVICE: ONTARIO DL,5
islandboys,250 USD,Forgeries/Counterfeits,30x20 Fake USA $20's [Pass Pen Test] 2023!!!,4.5
MAKEKOTA,100 USD,Forgeries/Counterfeits,TEMPLATE-QUEBEC OLD HEALTH CARD .PSD FILES,5
HAZZY,2222 GBP,Forgeries/Counterfeits,louis vuitton admiral jacket,4.8
islandboys,175 USD,Forgeries/Counterfeits,20x20 Fake USA $20's [Pass Pen Test] 2023!!!,4.5
HAZZY,150 GBP,Forgeries/Counterfeits,Replica Rolex oyster perpetual,4.8
HAZZY,250 USD,Forgeries/Counterfeits,Replica Rolex Daytona [BOX AND PAPERWORK INCLUDED],4.8
Kaptein,125 USD,Forgeries/Counterfeits,Business Check - $2200 (Any State) Very Successful!,4.6
MAKEKOTA,300 CAD,Forgeries/Counterfeits,TEMPLATE-QUEBEC NEW DL .PSD FILES,5
Zkingcarder001,20 USD,Forgeries/Counterfeits,US Business cheque templates,4.1
MAKEKOTA,100 USD,Forgeries/Counterfeits,PRINTING SERVICE: SOCIAL INSUREANCE CARD,5
HAZZY,100 GBP,Forgeries/Counterfeits,1:1 Replica LV Belts,4.8
Kaptein,12 USD,Forgeries/Counterfeits,ID Scans-Passport-License-CC-TEMPLATES PSD>14GB,4.6
HAZZY,80 GBP,Forgeries/Counterfeits,CREED AVENTUS 120ML,4.8
MAKEKOTA,300 USD,Forgeries/Counterfeits,PRINTING SERVICE: ONTARIO PHOTO CARD,5
aziempire,70 USD,Forgeries/Counterfeits,Drivers License/ National identification,5
EUCarder,17.95 USD,Forgeries/Counterfeits,Paystubs - Generate Pay Stubs - print or email,4.7
MAKEKOTA,15 CAD,Forgeries/Counterfeits,"BUY: PROFILE MALE (YOUNGER) SASKATCHEWAN,CA QTY 1",5
EUCarder,17 USD,Forgeries/Counterfeits,Advanced ID Creator Enterprise v8.00.51.0,4.7
MAKEKOTA,100 USD,Forgeries/Counterfeits,TEMPLATE-BRITISH COLUMBIA OLD DL .PSD FILES,5
g3cko,2.08 USD,Forgeries/Counterfeits,Megapack of documents and currency templates,5
HAZZY,350 GBP,Forgeries/Counterfeits,Jordan’s 4’s Retro Kaws,4.8
MAKEKOTA,300 CAD,Forgeries/Counterfeits,TEMPLATE-CITIZEN CARD .PSD FILES,5
HAZZY,1700 GBP,Forgeries/Counterfeits,Moncler Maya 70 by Palm Angels,4.8
HAZZY,100 GBP,Forgeries/Counterfeits,1:1 Replica Louis Vuitton Trio Messenger Bag,4.8
Hackyboy,5 USD,Forgeries/Counterfeits,PACK OF 9 CURRENCY COUNTERFEITING GUIDES,4.8
TheFreelancer,25 USD,Forgeries/Counterfeits,Fraud PSD Files,4.8
MAKEKOTA,200 CAD,Forgeries/Counterfeits,TEMPLATE-ALBERTA OLD DL .PSD FILES,5
aziempire,10 USD,Forgeries/Counterfeits,Uncashed benfit payment check pdf,5
EUCarder,18 USD,Forgeries/Counterfeits,"Super (International passport scans,ID templates+ Various scans)",4.7
islandboys,475 USD,Forgeries/Counterfeits,60x20 Fake USA $20's [Pass Pen Test] 2023!!!,4.5
islandboys,395 USD,Forgeries/Counterfeits,50x20 Fake USA $20's [Pass Pen Test] 2023!!!,4.5
Softsis,4.85 USD,Forgeries/Counterfeits,Massachusetts driving licence psd template,4.7
aziempire,6 USD,Forgeries/Counterfeits,Western Union check template,5
MAKEKOTA,300 CAD,Forgeries/Counterfeits,TEMPLATE-ALBERTA NEW DL .PSD FILES,5
MAKEKOTA,100 USD,Forgeries/Counterfeits,PRINTING SERVICE: SOCIAL INSUREANCE CARD,5
HAZZY,200 GBP,Forgeries/Counterfeits,REPLICA LOUIS VUITTON SHOES,4.8
HAZZY,165 GBP,Forgeries/Counterfeits,1:1 Replica LV Duffle Bag Black Monogram,4.8
nostradamus,25 USD,Forgeries/Counterfeits,"CREDITCARDS,SELFIE,STATEMENTS,PASSPORTS,PHOTOTEMPLATES,PHOTODROPS AND...",4.8
MAKEKOTA,300 USD,Forgeries/Counterfeits,PRINTING SERVICE: MANITOBA DL,5
falloutb0y,250 USD,Forgeries/Counterfeits,Texas Vehicle Title,0
aziempire,7 USD,Forgeries/Counterfeits,w-2 wage and tax statement,5
Softsis,4.85 USD,Forgeries/Counterfeits,Maine driving licence psd template,4.7
kudz3,5 USD,Forgeries/Counterfeits,UK drivers License PSD Template,4.5
probitexchange,1 USD,Forgeries/Counterfeits,French physical Passport inbox for prices,4.9
Kaptein,950 USD,Forgeries/Counterfeits,"Business Check - $20,000 (Any State) Very Successful!",4.6
Kaptein,30 USD,Forgeries/Counterfeits,Wells Fargo Business check - Blank,4.6
topvendor,165 USD,Forgeries/Counterfeits,250 Europe Passport ID card Photos,0
HAZZY,150 GBP,Forgeries/Counterfeits,Replica JORDAN 4s retros,4.8
Kaptein,95 USD,Forgeries/Counterfeits,Business Check - $995 (Any State) Very Successful!,4.6
aziempire,10 USD,Forgeries/Counterfeits,Individual tax return.pdf,5
Softsis,4.5 USD,Forgeries/Counterfeits,Citi Bank # UK Bank Statement CDR Template,4.7
islandboys,85 USD,Forgeries/Counterfeits,10x20 Fake USA $20's [Pass Pen Test] 2023!!!,4.5
EUCarder,17 USD,Forgeries/Counterfeits,HQ US DOLLARS Scans and PSD Templates,4.7
Softsis,6.5 USD,Forgeries/Counterfeits,MICHIGAN POWER UTILITY BILL psd template # Fully editable photoshop te...,4.7
kudz3,5.99 USD,Forgeries/Counterfeits,HSBC Gold Credit Card PSD Template,4.5
aziempire,6 USD,Forgeries/Counterfeits,bank of america check template,5
Amara,Not Found,Forgeries/Counterfeits,25 USD,5
MAKEKOTA,15 CAD,Forgeries/Counterfeits,"BUY: PROFILE MALE (OLDER) SASKATCHEWAN,CA QTY 1",5
HAZZY,500 GBP,Forgeries/Counterfeits,1:1 Replica HERMÈS BIRKIN,4.8
kudz3,5.99 USD,Forgeries/Counterfeits,Citi Bank Credit Card Visa PSD template,4.5
Kaptein,400 USD,Forgeries/Counterfeits,"150 Hacked Websites with more than a Million DL/ID and passport scans,...",4.6
kudz3,5 USD,Forgeries/Counterfeits,USA passport PSD Template,4.5
MAKEKOTA,300 USD,Forgeries/Counterfeits,PRINTING SERVICE: ALBERTA HEALTH CARD,5
EUCarder,23.98 USD,Forgeries/Counterfeits,US Passport PSD Templates *FULLY EDITABLE*,4.7
EUCarder,16.99 USD,Forgeries/Counterfeits,"CHEQUE SCANS, GREAT FOR PHOTOSHOPING",4.7
islandboys,130 USD,Forgeries/Counterfeits,15x20 Fake USA $20's [Pass Pen Test] 2023!!!,4.5
ixefdw,Not Found,Forgeries/Counterfeits,200 EUR,5
EUCarder,17.98 USD,Forgeries/Counterfeits,50 DOCTORS NOTES * SIGNED AND UNSIGNED * BEST QUALITY,4.7
MAKEKOTA,300 USD,Forgeries/Counterfeits,PRINTING SERVICE: ALBERTA DL,5
Softsis,6.5 USD,Forgeries/Counterfeits,Canada Passport PSD Template,4.7
islandboys,330 USD,Forgeries/Counterfeits,40x20 Fake USA $20's [Pass Pen Test] 2023!!!,4.5
ginseng,Not Found,Forgeries/Counterfeits,300 USD,3
probitexchange,1 USD,Forgeries/Counterfeits,Ghanian physical Passport inbox for prices,4.9
HAZZY,2500 GBP,Forgeries/Counterfeits,Replica Rolex Cosmograph Daytona Rainbow 40mm,4.8
HAZZY,185 GBP,Forgeries/Counterfeits,1:1 Replica Goyard Saint Louis Tote,4.8
MAKEKOTA,100 USD,Forgeries/Counterfeits,TEMPLATE-QUEBEC OLD DL .PSD FILES,5
Softsis,4.85 USD,Forgeries/Counterfeits,Georgia driving licence psd template,4.7
HAZZY,250 GBP,Forgeries/Counterfeits,Apple Chargers,4.8
MAKEKOTA,15 CAD,Forgeries/Counterfeits,"BUY: PROFILE FEMALE (OLDER) SASKATCHEWAN,CA QTY 1",5
HAZZY,75 GBP,Forgeries/Counterfeits,1:1 Replica LV Beanie,4.8
HAZZY,350 GBP,Forgeries/Counterfeits,Lil nas X SATAN Air max 97’s,4.8
falloutb0y,175 USD,Forgeries/Counterfeits,Texas Auto Car Title Blank,0
Kaptein,1250 USD,Forgeries/Counterfeits,"Business Check - $30,000 (Any State) Very Successful!",4.6
HAZZY,150 GBP,Forgeries/Counterfeits,1:1 Replica Goyard Belvedere PM messenger bag,4.8
trusteelucky,9.99 USD,Forgeries/Counterfeits,OFFRE FREROT - FRENCH PSD PACK CNI ID PASSPORT LICENSE TEMPLATE EDITAB...,4.9
Softsis,4.85 USD,Forgeries/Counterfeits,Louisiana driving licence psd template,4.7
kudz3,5 USD,Forgeries/Counterfeits,UK PASSPORT PSD TEMPLATE,4.5
trusteelucky,9.99 USD,Forgeries/Counterfeits,GET THE BEST REAL VALID US PASSPORT SCANS 2022 Updated - VERY HIGH QUA...,4.9
Softsis,4.85 USD,Forgeries/Counterfeits,Kentucky driving licence psd template,4.7
HAZZY,100 GBP,Forgeries/Counterfeits,1:1 Replica RICHARD MILLE WATCH,4.8
MAKEKOTA,250 CAD,Forgeries/Counterfeits,TEMPLATE-ALBERTA HEALTH CARD .PSD FILES,5
EUCarder,89 USD,Forgeries/Counterfeits,Barcode generator Software Pack,4.7
trusteelucky,9.99 USD,Forgeries/Counterfeits,"MEGA PACK OF 3020 SCANS IDs, CC, BILLS, MORE INSTANT DELIVERY+ 1 USA C...",4.9
Kaptein,150 USD,Forgeries/Counterfeits,500+ UK ID/DL Pics + Fullz (HQ),4.6
MAKEKOTA,300 USD,Forgeries/Counterfeits,PRINTING SERVICE: BRITISH COLUMBIA SERVICE CARD,5
trusteelucky,9.99 USD,Forgeries/Counterfeits,Driving license 46 USA states templates & Scans +1 USA CC EXTRA FREE +...,4.9
HAZZY,200 GBP,Forgeries/Counterfeits,1:1 Replica CHRISTIAN LOUBOUTIN Spikes (LOW TOPS),4.8
kudz3,5.99 USD,Forgeries/Counterfeits,Bank of America Credit Card VISA PSD Template,4.5
aziempire,8 USD,Forgeries/Counterfeits,money order check template,5
aziempire,5 USD,Forgeries/Counterfeits,another check printing guide,5
MAKEKOTA,350 USD,Forgeries/Counterfeits,PRINTING SERVICE: SASKATCHEWAN DL,5
Hackyboy,19 USD,Forgeries/Counterfeits,"COMPLETE €10, €20, €50, €100, €200, €500 TEMPLATES + BONUS",4.8
HAZZY,150 GBP,Forgeries/Counterfeits,1:1 Replica Louis Vuitton Monogram PM Messenger Bag,4.8
datty190,80 USD,Forgeries/Counterfeits,MAKING DL FOR VERIFICATION+ DOCUMENT,4.8
kudz3,9.9 USD,Forgeries/Counterfeits,UK Military ID Card PSD Template,4.5
kudz3,5.99 USD,Forgeries/Counterfeits,Chase Credit Card PSD Template,4.5
kudz3,5 USD,Forgeries/Counterfeits,Stanford University ID Card PSD Template,4.5
yoshisteam,200 USD,Forgeries/Counterfeits,DRAWING ANY KIND OF DOCUMENT PROOF,4.9
Kaptein,200 USD,Forgeries/Counterfeits,500 LIVE Business and Personal Checks (Used / Food),4.6
Softsis,6.5 USD,Forgeries/Counterfeits,Canada Driving Licence PSD Template,4.7
yoshisteam,100 USD,Forgeries/Counterfeits,USA SELFIE WITH DOCUMENT,4.9
Kaptein,250 USD,Forgeries/Counterfeits,Business Check - $3750 (Any State) Very Successful!,4.6
ginseng,Not Found,Forgeries/Counterfeits,500 USD,3
yoshisteam,150 USD,Forgeries/Counterfeits,"USA DOCUMENT (DRIVER LICENSE,ID,PASSPORT)",4.9
Hackyboy,15 USD,Forgeries/Counterfeits,BIG PACK US DOLLARS BILLS PSD TEMPLATES + BONUS,4.8
yoshisteam,2.5 USD,Forgeries/Counterfeits,TEMPLATES SCAN ID,4.9
EUCarder,18 USD,Forgeries/Counterfeits,USA Drivers License Templates - Editable PSDs,4.7
HAZZY,60 GBP,Forgeries/Counterfeits,AirPods Pro’s 1st / 2nd / 3rd generation.,4.8
HAZZY,100 GBP,Forgeries/Counterfeits,1:1 Replica Gucci GG Supreme small messenger bag,4.8
HAZZY,150 GBP,Forgeries/Counterfeits,1:1 Replica AP royal oak chronograph,4.8
Softsis,4.85 USD,Forgeries/Counterfeits,Idaho driving licence psd template,4.7
EUCarder,23 USD,Forgeries/Counterfeits,"MEGA PACK OF 3020 SCANS IDs, CC, BILLS & MORE",4.7
HAZZY,300 GBP,Forgeries/Counterfeits,*RARE* Replica Jordan 1 Retro High Off-White Chicago,4.8
Softsis,8.5 USD,Forgeries/Counterfeits,USA Passport and Millitary ID Template,4.7
EUCarder,17.99 USD,Forgeries/Counterfeits,Counterfeit $20 Templates + 2 Detailed Guides,4.7
probitexchange,1 USD,Forgeries/Counterfeits,Belgian physical Passport inbox for prices,4.9
kudz3,5.99 USD,Forgeries/Counterfeits,AMEX Card psd template,4.5
MAKEKOTA,300 CAD,Forgeries/Counterfeits,TEMPLATE-ONTARIO IDENTIFICATION CARD .PSD FILES,5
MAKEKOTA,300 CAD,Forgeries/Counterfeits,TEMPLATE-ONTARIO NEW DL .PSD FILES,5
MAKEKOTA,250 CAD,Forgeries/Counterfeits,TEMPLATE-MANITOBA NEW DL .PSD FILES,5
Zkingcarder001,50 USD,Forgeries/Counterfeits,Utility Bill templates,4.1
Kaptein,750 USD,Forgeries/Counterfeits,Rolex Air King Black Dial (Part 1 - To place order),4.6
Kaptein,1 USD,Forgeries/Counterfeits,Luxury Watches up to $100K. Pay 15% of value!,4.6
Kaptein,65 USD,Forgeries/Counterfeits,"Custom made ID's, DL pics, selfies, Utility Bills, Bank statements and...",4.6
Kaptein,60 USD,Forgeries/Counterfeits,300 for $500 REAL HQ Drivers License/ID Pics (F&B) + Selfie,4.6
Aceventura,13 USD,Other,Bitcoin Stealer Full Software Including Turtorial Video,4.6
Aceventura,1.59 USD,Other,"Unlimited Tiktok Followers, Views, Likes",4.6
heartkidnapper,2.6 USD,Other,$5 US DOLLARS PSD TEMPLATES,4.7
g3cko,10.4 USD,Other,Avast Internet Security 2018 - Free until 2038,5
g3cko,5.1 USD,Other,King Of PC UTILITIES 2019 - Ultimate collection !,5
heartkidnapper,1.2 USD,Other,♚ Top 12 Android Apps To Turn Your Smartphone Into A Hacking Device ♚,4.7
Aceventura,2 USD,Other,Unique Site For Unlimited Bitcoin VCCs,4.6
